OBJECTID,Province,Abbreviation,DailyTotals,SummaryDate,TotalCases,TotalRecovered,DailyRecovered,TotalDeaths,DailyDeaths,TotalTested,DailyTested,TotalActive,DailyActive,TotalHospitalized,DailyHospitalized,TotalICU,DailyICU,TotalVaccinated,DailyVaccinated,TotalDose1,DailyDose1,TotalDose2,DailyDose2
5436,MANITOBA,MB,521,2020/12/27 12:00:00+00,24145,19012,494,645,28,415859,4241,4488,-1,252,-2,31,-4,,,,,,
5437,QUEBEC,QC,0,2020/12/27 12:00:00+00,185872,158201,0,7913,0,2448998,0,19758,0,1052,0,146,0,,,,,,
5438,ONTARIO,ON,2005,2020/12/27 12:00:00+00,171416,147178,2005,4377,18,7632231,152759,19861,-18,823,68,285,-1,,,,,,
5439,NORTHWEST TERRITORIES,NT,0,2020/12/27 12:00:00+00,24,23,0,0,0,9470,0,1,0,0,0,0,0,,,,,,
5440,REPATRIATED CDN,RC,0,2020/12/27 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5441,CANADA,CA,3090,2020/12/27 12:00:00+00,541537,451231,3008,14853,53,15567468,162358,74297,29,3474,84,713,0,,,,,,
5442,NUNAVUT,NU,1,2020/12/28 12:00:00+00,266,256,1,1,0,2219,92,9,0,0,0,0,0,,,,,,
5443,YUKON,YT,0,2020/12/28 12:00:00+00,60,59,0,1,0,5887,0,0,0,0,0,0,0,,,,,,
5444,PRINCE EDWARD ISLAND,PE,0,2020/12/28 12:00:00+00,94,89,0,0,0,75295,0,5,0,0,0,0,0,,,,,,
5445,NEWFOUNDLAND AND LABRADOR,NL,2,2020/12/28 12:00:00+00,389,363,4,4,0,71804,251,19,-2,1,0,0,0,,,,,,
5446,NEW BRUNSWICK,NB,1,2020/12/28 12:00:00+00,593,551,2,8,0,150827,828,34,0,3,1,2,1,,,,,,
5447,BRITISH COLUMBIA,BC,0,2020/12/28 12:00:00+00,48609,37784,0,808,0,1417542,0,8865,0,341,0,78,0,,,,,,
5448,NOVA SCOTIA,NS,13,2020/12/28 12:00:00+00,1478,1380,16,65,0,231553,4098,33,-3,0,0,0,0,,,,,,
5449,SASKATCHEWAN,SK,0,2020/12/28 12:00:00+00,14814,11275,0,141,0,420620,0,3398,0,182,0,26,0,,,,,,
5450,ALBERTA,AB,4488,2020/12/28 12:00:00+00,98269,81780,6710,1002,112,2754873,64441,15487,-2334,878,57,148,2,,,,,,
5451,MANITOBA,MB,107,2020/12/28 12:00:00+00,24252,19156,144,654,9,416970,1111,4442,-46,250,-2,33,2,,,,,,
5452,QUEBEC,QC,9058,2020/12/28 12:00:00+00,194930,166066,7865,8060,147,2483527,34529,20804,1046,1124,72,150,4,,,,,,
5453,ONTARIO,ON,0,2020/12/28 12:00:00+00,171416,147178,0,4377,0,7632231,0,19861,0,823,0,285,0,,,,,,
5454,NORTHWEST TERRITORIES,NT,0,2020/12/28 12:00:00+00,24,23,0,0,0,9470,0,1,0,0,0,0,0,,,,,,
5455,REPATRIATED CDN,RC,0,2020/12/28 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5456,CANADA,CA,13670,2020/12/28 12:00:00+00,555207,465973,14742,15121,268,15672818,105350,72958,-1339,3602,128,722,9,,,,,,
5457,NUNAVUT,NU,0,2020/12/29 12:00:00+00,266,259,3,1,0,2220,1,6,-3,0,0,0,0,,,,,,
5458,YUKON,YT,0,2020/12/29 12:00:00+00,60,59,0,1,0,5911,24,0,0,0,0,0,0,,,,,,
5459,PRINCE EDWARD ISLAND,PE,0,2020/12/29 12:00:00+00,94,89,0,0,0,75295,0,5,0,0,0,0,0,,,,,,
5460,NEWFOUNDLAND AND LABRADOR,NL,1,2020/12/29 12:00:00+00,390,364,1,4,0,71974,170,19,0,1,0,0,0,,,,,,
5461,NEW BRUNSWICK,NB,2,2020/12/29 12:00:00+00,595,555,4,8,0,151421,594,31,-3,3,0,2,0,,,,,,
5462,BRITISH COLUMBIA,BC,2206,2020/12/29 12:00:00+00,50815,41175,3391,882,74,1444990,27448,7580,-1285,373,32,80,2,,,,,,
5463,NOVA SCOTIA,NS,2,2020/12/29 12:00:00+00,1480,1385,5,65,0,232923,1370,30,-3,1,1,0,0,,,,,,
5464,SASKATCHEWAN,SK,208,2020/12/29 12:00:00+00,15022,11680,405,151,10,423058,2438,3191,-207,182,0,32,6,,,,,,
5465,ALBERTA,AB,872,2020/12/29 12:00:00+00,99141,83328,1548,1028,26,2765925,11052,14785,-702,890,12,153,5,,,,,,
5466,MANITOBA,MB,133,2020/12/29 12:00:00+00,24385,19302,146,659,5,418344,1374,4424,-18,246,-4,32,-1,,,,,,
5467,QUEBEC,QC,2381,2020/12/29 12:00:00+00,197311,168061,1995,8124,64,2490375,6848,21126,322,1131,7,148,-2,,,,,,
5468,ONTARIO,ON,4492,2020/12/29 12:00:00+00,175908,151562,4384,4455,78,7632231,0,19891,30,304,-519,285,0,,,,,,
5469,NORTHWEST TERRITORIES,NT,0,2020/12/29 12:00:00+00,24,24,1,0,0,9614,144,0,-1,0,0,0,0,,,,,,
5470,REPATRIATED CDN,RC,0,2020/12/29 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5471,CANADA,CA,10297,2020/12/29 12:00:00+00,565504,477856,11883,15378,257,15724281,51463,71088,-1870,3131,-471,732,10,,,,,,
5472,NUNAVUT,NU,0,2020/12/30 12:00:00+00,266,262,3,1,0,2257,37,3,-3,0,0,0,0,,,,,,
5473,YUKON,YT,0,2020/12/30 12:00:00+00,60,59,0,1,0,5921,10,0,0,0,0,0,0,,,,,,
5474,PRINCE EDWARD ISLAND,PE,2,2020/12/30 12:00:00+00,96,89,0,0,0,75295,0,5,0,0,0,0,0,,,,,,
5475,NEWFOUNDLAND AND LABRADOR,NL,0,2020/12/30 12:00:00+00,390,365,1,4,0,72147,173,18,-1,1,0,0,0,,,,,,
5476,NEW BRUNSWICK,NB,1,2020/12/30 12:00:00+00,596,560,5,8,0,152108,687,27,-4,2,-1,1,-1,,,,,,
5477,BRITISH COLUMBIA,BC,485,2020/12/30 12:00:00+00,51300,41681,506,893,11,1451775,6785,7551,-29,379,6,77,-3,,,,,,
5478,NOVA SCOTIA,NS,3,2020/12/30 12:00:00+00,1483,1393,8,65,0,234515,1592,25,-5,1,0,0,0,,,,,,
5479,SASKATCHEWAN,SK,138,2020/12/30 12:00:00+00,15160,12057,377,154,3,424533,1475,2949,-242,151,-31,32,0,,,,,,
5480,ALBERTA,AB,1287,2020/12/30 12:00:00+00,100428,84827,1499,1046,18,2780732,14807,14555,-230,921,31,152,-1,,,,,,
5481,MANITOBA,MB,128,2020/12/30 12:00:00+00,24513,19408,106,661,2,419542,1198,4444,20,248,2,32,0,,,,,,
5482,QUEBEC,QC,2511,2020/12/30 12:00:00+00,199822,170045,1984,8165,41,2498341,7966,21612,486,1211,80,152,4,,,,,,
